domain,credibility_rating,tranco_ranking,political_leaning
boonvilledailynews.com,0.6961125296866539,458916,left
thealmanac.net,0.7247743502653492,461385,right
bolivarmonews.com,0.516013743626321,461520,right
kingjamesgospel.com,0.7247743502653492,461902,left
freakoutnation.com,0.448440172844368,462129,left
beholdisrael.org,0.221199107372636,463095,right
hsvvoice.com,0.7164681095977821,463450,left
ourweekly.com,0.5901622795843139,463554,left
urbanacitizen.com,0.602914694779855,463889,right
therogersvillereview.com,0.512062357819041,464562,right
theamericanreport.org,0.6135418932291179,466129,right
farmvilleherald.com,0.728545338482351,466248,left
bnc.tv,0.4020017463451329,466526,left
cernovich.com,0.288824151569851,466684,right
sentinelksmo.org,0.634141830619293,469007,right
xeniagazette.com,0.618820983555186,469875,right
sciencedebate.org,0.910055955606308,469881,left
altright.com,0.255246480229909,470751,right
ebonybird.com,0.7112412819275029,472195,right
rumbunter.com,0.762765344566223,472552,right
newstribune.info,0.717026463160687,473399,right
allfortennessee.com,0.560443357172838,474016,right
c4ads.org,0.868363938245271,474525,left
elizabethjohnston.org,0.450819419603845,475744,right
dctribune.org,0.384747319165608,475771,left
plandemicseries.com,0.3969021067006721,475967,right
soaringdownsouth.com,0.622959381514971,476968,right
politichicks.com,0.581100320288616,477255,right
projectveritasaction.com,0.48378654464688,478576,right
buffalowdown.com,0.763206953612454,479452,right
gulagbound.com,0.198124602372848,479652,right
chopchat.com,0.562391608506756,480277,right
elamerican.com,0.4930712884857261,480960,right
digifection.com,0.200102313599961,482116,right
ripcityproject.com,0.57152549470152,483399,left
woodwardnews.net,0.6598733763506309,485132,right
frontpagelive.com,0.491034297248107,486329,left
democracy21.org,0.8416665441500201,486697,left
sportdfw.com,0.592368853404979,490523,right
stripehype.com,0.57152549470152,491715,right
galacticconnection.com,0.40708847862881,492048,right
hookemheadlines.com,0.602914694779855,492144,right
trueviralnews.com,0.182607456516606,492633,left
thefirsttv.com,0.589610663762406,493654,right
americanupdate.com,0.532817847370555,493729,right
watchtheyard.com,0.7131060872696852,494252,left
abcnews.com.co,0.328633442713656,494372,right
republicandaily.net,0.392030874486887,495655,right
defconnews.com,0.554487211538286,496299,right
pandata.org,0.4761052762701911,497394,right
themountainpress.com,0.57108633245108,497560,right
dailyregister.com,0.632341209117694,499005,right
thejnotes.com,0.6062155626968829,499969,right
bcrnews.com,0.69594499000082,500965,right
g-a-i.org,0.6161343214487041,501150,right
dailypostathenian.com,0.683117340614217,502033,right
spencerfernando.com,0.6690838296130539,502107,right
mydailysentinel.com,0.502169868604318,502156,right
greatamericandaily.com,0.226462404619473,502158,right
rantt.com,0.6559184685668961,502591,left
highposthoops.com,0.5709863123670861,502999,left
orlandomagicdaily.com,0.7615679777516658,503252,left
corvelva.it,0.362692416173147,504084,right
apalachtimes.com,0.632341209117694,505098,right
bosoxinjection.com,0.704083211754441,505284,right
conservativebyte.com,0.24054502245601,505711,right
bamapolitics.com,0.6767721229381078,505979,left
bothell-reporter.com,0.688766258975852,507860,left
investmentresearchdynamics.com,0.246325520945605,509060,right
justfactsdaily.com,0.687223575283248,509755,right
therussophile.org,0.48975028701124,511069,right
gomerblog.com,0.5194807487133439,512079,left
natmonitor.com,0.861719946860048,512366,right
westernfreepress.com,0.646719313190752,512709,right
webcenter11.com,0.6657607757283129,516820,left
deconstructingconventional.com,0.417019485861931,518486,right
communemag.com,0.457801240867433,518947,left
thinkingmomsrevolution.com,0.215631210498534,518970,right
thechampionnewspaper.com,0.505066104099171,519541,left
everydayconcerned.net,0.3629818519052809,519708,right
middletowntranscript.com,0.6096500562769029,520265,left
ghionjournal.com,0.597019243730057,520805,left
thepuristonline.com,0.6179693902831329,521264,left
illuminatiwatcher.com,0.198821041280034,521304,right
charliekirk.com,0.603848875504463,521806,right
politicalblindspot.com,0.2434856984717869,522120,left
puckprose.com,0.6046714999499979,522720,right
americarisingpac.org,0.613601275347775,523792,right
gript.ie,0.326155423414174,524212,right
lonelyconservative.com,0.616184670694104,524916,right
infacts.org,0.705943368084803,525146,left
baltimoretimes-online.com,0.638230719572855,525444,left
lakeplacidnews.com,0.79810770256038,525535,left
patriotrising.com,0.382008270355183,527117,right
vaccinestoday.eu,0.6765723800100529,527248,left
theusawire.com,0.579700180735251,527585,right
viralhatch.com,0.247625651599975,530675,right
flywareagle.com,0.5186563851016389,532608,right
ftleavenworthlamp.com,0.705280174475741,535063,right
empirewritesback.com,0.629958582225415,536707,left
herbs-info.com,0.417207091927096,537917,left
spacecityscoop.com,0.562398059016523,539776,right
nursingnotes.co.uk,0.5494910220388121,541986,left
propornot.com,0.3562266960275661,544728,left
evolvepolitics.com,0.70223512433267,545352,left
climbingtalshill.com,0.7269375146338521,546029,right
mediaroots.org,0.2344366505608289,546209,left
detroitjockcity.com,0.512144769667757,546362,left
withthefirstpick.com,0.61837697376179,546927,right
crtv.com,0.6718566103026371,547646,right
mlsmultiplex.com,0.558944930134966,548951,left
rubbingtherock.com,0.512144769667757,548958,right
chronicle.su,0.430701547143433,551857,right
wahoo-ashland-waverly.com,0.6132207542869139,553889,right
postsouth.com,0.662500757752001,554649,right
newscorpse.com,0.581100320288616,554887,left
hendersondispatch.com,0.6899392903941619,555775,left
conservativeangle.com,0.23705472440066,556147,right
energycitizens.org,0.440617250267606,556170,right
latitudes.org,0.178529710122289,556912,right
leominsterchamp.com,0.6096500562769029,557828,left
thelandmark.com,0.814996017262244,558085,left
dangerous.com,0.588496590616422,558674,right
dearpandemic.org,0.545237356801224,559386,left
dailyheadlines.net,0.310304421079677,559826,right
britainfirst.org,0.227252888499674,559859,right
douglascountysentinel.com,0.57077820707132,561146,right
dcwhispers.com,0.6279178244087441,561548,right
columbusfreepress.com,0.5492273985960909,561634,left
ncnewspress.com,0.5992000734033829,561894,left
internationalhighlife.com,0.450802682162132,561912,left
elkintribune.com,0.55039980061737,564361,right
westmonster.com,0.6325601907091589,564888,right
alachuachronicle.com,0.63256962400285,566023,right
reporter.net,0.5866832062765079,568963,right
claireandjamie.com,0.602914694779855,569367,left
paulsvalleydailydemocrat.com,0.7227604318519292,570080,right
cmajnews.com,0.7569468468184499,570460,left
mydailyregister.com,0.582401423443859,571869,right
gopthedailydose.com,0.253903769291016,571953,right
walkermn.com,0.609340999307784,572737,left
caneswarning.com,0.788516456411073,574545,right
stalkerzone.org,0.267661689163683,575419,right
firearmsnews.com,0.71428791362467,576663,right
belgrade-news.com,0.609340999307784,578355,left
c2cjournal.ca,0.7125861691202859,578632,right
egbertowillies.com,0.660830961458643,579427,left
clipperholics.com,0.629865584981018,579514,left
northeastnews.net,0.743970568530843,580274,left
ifyouonlynews.com,0.285887461228782,580811,left
firefightingnews.com,0.575169476761627,582517,right
blacklocks.ca,0.68915934885859,582533,right
sussexcountian.com,0.803581752427716,582817,right
politicaloutcast.com,0.5807291437846539,583615,right
conservativenews.com,0.66474684575523,583751,right
judicialnetwork.com,0.457801240867433,584367,right
thenorthstar.com,0.533455446208911,584896,left
ilmfeed.com,0.440353725844881,585210,left
anewspost.com,0.287943335410797,585870,right
jameslyonsweiler.com,0.348450714096366,586345,right
cloverchronicle.com,0.1965416936327889,586404,right
nojabforme.info,0.514845452617485,586843,right
distributednews.com,0.143117224167942,587351,right
usasupreme.com,0.159495405405394,587901,right
lahainanews.com,0.602914694779855,589047,left
newsrepublican.com,0.647285667719353,589090,right
freepatriot.org,0.349700063490836,590258,right
neonrevolt.com,0.4342090957983329,590312,right
balldurham.com,0.7042121640162541,590493,right
foreignpolicynews.org,0.613601275347775,591736,left
washingtonpress.com,0.547910234131419,593346,left
writingillini.com,0.502668657119044,595951,right
sidelionreport.com,0.6987998507243051,600046,right
hrtwarming.com,0.637419883200921,600249,right
southjerseylocalnews.com,0.7066669906732309,600588,right
voxpoliticalonline.com,0.6955457612981341,601908,left
thetimesweekly.com,0.534931170205694,601961,left
scarletandgame.com,0.629958582225415,603946,right
vadogwood.com,0.6213333750548531,607326,left
squawker.org,0.468075794258396,607876,right
slapthesign.com,0.580700940102512,609969,right
redstateobserver.com,0.5759593269195461,613567,right
bealestreetbears.com,0.552649667527312,616849,right
politicalite.com,0.5884544006414929,616947,right
conservatives4palin.com,0.7113316830784929,616980,right
billionbibles.org,0.178997315556895,618416,right
blackmountainnews.com,0.6311847847584339,619001,left
dailytorch.com,0.463166202033695,619148,right
mexicoledger.com,0.5992000734033829,619273,left
nothinbutnets.com,0.690236345497612,619796,left
fayettetribune.com,0.761656594651033,621582,left
other98.com,0.310304421079677,623378,left
tharawat-magazine.com,0.8433743168037371,623463,left
jumblejoy.com,0.650518473603986,625230,right
rocketminer.com,0.693590529937674,625917,left
columbusparent.com,0.682329242804467,626100,right
bluntforcetruth.com,0.208987133170493,626155,right
goodfullness.com,0.652931756140801,626468,right
danaloeschradio.com,0.6718566103026371,627239,right
redoubtnews.com,0.212697184219897,628824,right
thewellnews.com,0.568044251029421,628996,left
endingthefed.com,0.2434856984717869,632346,right
opslens.com,0.581100320288616,632493,right
yourglenrosetx.com,0.803581752427716,634535,right
wundergroundmusic.com,0.445775894839608,635432,left
amimagazine.org,0.6877000133750351,638196,right
yesimright.com,0.227252888499674,641114,right
weeklycitizen.com,0.655830966765023,641220,right
hcqmeta.com,0.6928250659695141,641737,right
badgerinstitute.org,0.580226687228585,644505,right
batesvilleheraldtribune.com,0.7227713645140369,646690,right
christianaction.org,0.1921908647421329,647467,right
resourcewatch.org,0.8540819234596171,649252,left
filmingcops.com,0.379613218541432,649596,left
wreckemred.com,0.512144769667757,651013,right
progolfnow.com,0.607619071681453,651596,right
defconwarningsystem.com,0.905833875771101,652751,right
coppercourier.com,0.5671386283896639,659048,left
exposingtruth.com,0.8433743168037371,659121,left
newstalkkzrg.com,0.609340999307784,659845,right
controversialtimes.com,0.584706402449787,659930,right
naturalawakeningsmag.com,0.282284098102241,660556,left
bloggingdirty.com,0.560443357172838,661283,right
reviewingthebrew.com,0.683678671192336,661657,right
understandingthethreat.com,0.310304421079677,663320,right
bluelinestation.com,0.602914694779855,664907,right
newportplaintalk.com,0.7280983588429398,665386,right
tri-statedefender.com,0.5394583336636779,670903,left
zonazealots.com,0.6486457669656011,671043,left
aroundthefoghorn.com,0.709496282494107,672554,left
thesciencepost.com,0.5144472668622979,673071,left
buffalochronicle.com,0.245836865494489,675986,right
heartlanddailynews.com,0.361771039593586,676456,right
wisemindhealthybody.com,0.279425194885618,676591,right
culturewatchnews.com,0.723884864985142,676806,right
sistertoldjah.com,0.532817847370555,677831,right
upnorthnewswi.com,0.63023321024584,679963,left
xtramagazine.com,0.7715189374326171,680827,left
blackhawkup.com,0.5615179927380589,685090,left
qpolitical.com,0.401046290497615,685315,right
newslo.com,0.429232920284681,685437,left
tacomadailyindex.com,0.6353936152288671,687200,left
victorybellrings.com,0.7079386191511841,687658,right
lacrunadellago.net,0.268504042750581,688057,right
teapartytribune.com,0.6094307854898531,689901,right
news-herald.net,0.9031938649750172,690310,right
truthuncensored.net,0.0853217706757043,690625,right
stormcloudsgathering.com,0.237653500441084,691548,left
thefloridastar.com,0.461166191212514,691888,left
southsideshowdown.com,0.7121586195768471,692185,right
investigaterussia.org,0.8319724848368871,695435,left
mentaldaily.com,0.887787044279448,696058,left
scsuntimes.com,0.6096500562769029,696774,right
amtvmedia.com,0.163311627335997,698228,right
nationaleconomicseditorial.com,0.218787464223012,698805,right
innerstrength.zone,0.406359057594179,699834,right
parkerpioneer.net,0.692668999636509,700245,right
stopmandatoryvaccination.com,0.3629818519052809,701718,right
yc.news,0.344644058416775,702032,right
thefifthcolumnnews.com,0.6321059114832571,702833,left
swarmandsting.com,0.5088297191897241,703566,right
spartanavenue.com,0.629958582225415,707595,right
thewarhorse.org,0.64280305900301,707898,left
mediaequalizer.com,0.635337612570061,707917,right
forwardtimes.com,0.615017347204412,709497,left
fakehatecrimes.org,0.613601275347775,710704,right
gopdailybrief.com,0.529061500523773,712513,right
larknews.com,0.5195326286592039,714082,right
ihealthtube.com,0.163311627335997,715602,right
jesusdaily.com,0.236516562472387,717888,right
ldschurchnews.com,0.517221850950033,717923,right
8points9seconds.com,0.6514524337814179,718443,right
truthforhealth.org,0.37922623127826,719520,right
conservativehq.org,0.493505113289296,725778,right
newswatchman.com,0.813830520532785,728290,right
hagmannreport.com,0.43309080369434,728538,right
dailysurge.com,0.227252888499674,728723,right
dailybuzzlive.com,0.181594276538073,729076,left
defiantamerica.com,0.217994897222802,729108,right
theinteriorjournal.com,0.545702619638904,730705,left
plandemicmovie.com,0.4408369030432829,737226,right
conservativebeaver.com,0.200102313599961,740835,right
qagg.news,0.422477510610594,742191,right
brownstone.org,0.7084523049337049,742739,right
beinglibertarian.com,0.7187979245163041,745071,right
freedomproject.com,0.200657482540789,745379,right
darkoutpost.com,0.664667716163886,747813,right
everylegalvote.com,0.234070165983453,749270,right
reignoftroy.com,0.611883959464323,751688,right
usdefensewatch.com,0.3931578724371689,752758,right
shareably.co,0.526864141651771,753613,right
aflds.org,0.4694348033096579,753898,right
zeppfeed.com,0.405947616340221,754740,left
patriots4truth.org,0.2356225122780749,757402,right
illegalaliencrimereport.com,0.298966514107487,758233,right
c-vine.com,0.4054753513687589,760009,right
thetriibe.com,0.623381208979617,760917,left
